,product_title,star_rating,review_body
417,Puma Mens Emergence Running Shoe,4,"Go for the black shoesVery comfort in wearing, light in weight and great looking shoesThere is bit difficult in placing your legs inside this , and due to this choose your size carefully. Choose the size just above your normal size."
418,Puma Mens Emergence Running Shoe,4,Quality awesome
419,Puma Mens Emergence Running Shoe,5,The best part of this is the sole of this shoe .. its colours are quite attractive and are comfortable too it has a different design for which youbmay have problem in wearing it but once you wear they are very soft and light weight
420,Puma Mens Emergence Running Shoe,4,The model was soo classy I gifted it to my father but the opening is small for wide foot so I returned it
421,Puma Mens Emergence Running Shoe,5,"Shoes are very comfortable and value for money..I honestly suggest if you want shoes for sports , running,  gym and other physical activities.."
422,Puma Mens Emergence Running Shoe,4,Shoes are nice just d size doest not fit right
423,Puma Mens Emergence Running Shoe,3,It's a bit on d larger side size wise
424,Puma Mens Emergence Running Shoe,5,Comfortable and light weight and value for money. So I am completely satisfy.
425,Puma Mens Emergence Running Shoe,4,nice quality and comfortable
426,Puma Mens Emergence Running Shoe,2,I already own a size 9 puma running shoe but similar size in this style is somewhat large.I think if you can address the size variation across different styles it would be very helpful.If you have a provision for atleast mentioning the actual dimensions that would be enough.
427,Puma Mens Emergence Running Shoe,5,Very good product and quality provided by puma.
428,Puma Mens Emergence Running Shoe,5,"Awam product by Amazon, Thanks a lot.....awsm"
429,Puma Mens Emergence Running Shoe,5,Nice comfortable for running and cheap and quality shoes . . . . . . . . . . . .
430,Puma Mens Emergence Running Shoe,4,Take a correct size or else the product is worth money
431,Puma Mens Emergence Running Shoe,5,Only problem is when you will wear you have to put so more effort as reguler. But once you wear it's very lightweight and comfortable. Shole and cousin is very good I am going to gym and it's very comfortable while doing exercise. Its looks cool with your reguler outfits. I like the product
432,Puma Mens Emergence Running Shoe,3,Design is a bit bulge from the sides and colour is also not as expected.
433,Puma Mens Emergence Running Shoe,1,"Putting them on is in itself an adventure. You have to sit down for a good 5-10 minutes and push your feet inside while grunting like you're engaged in some adventure sport. If you succeed, Hurray! They're very comfortable. If you dont, consider sawing your feet from sides and heels to match the shoes design..."
434,Puma Mens Emergence Running Shoe,5,A good buy! Recommending other too
435,Puma Mens Emergence Running Shoe,5,-
436,Puma Mens Emergence Running Shoe,5,"This show is very comfortable, lightweight and very ideal for long running due to extra cushion on heals.. I really like this purchase"
437,Puma Mens Emergence Running Shoe,5,The media could not be loaded.                  No more
438,Puma Mens Emergence Running Shoe,4,"best quality , i am writing this review after the use of 3 years !!! somehow i got notified to write the review , after 3 years also i am wearing it regularly."
439,Puma Mens Emergence Running Shoe,4,Overall its good
440,Puma Mens Emergence Running Shoe,4,"Stylish,fit comfortably ,size chat is upto the mark but its a fuss while wearing because of the narrow bck. But overall its seems a good deal."
441,Puma Mens Emergence Running Shoe,5,Comfort 10 on 10Looks 10 on 10Quality 10 on 10Durability 10 on 10Price only 2478 🤭
442,Puma Mens Emergence Running Shoe,3,I like the product but I didn't got the colour as I wanted
443,Puma Mens Emergence Running Shoe,3,Difficult to put on
444,Puma Mens Emergence Running Shoe,4,Good shoes
445,Puma Mens Emergence Running Shoe,4,Comfortable
446,Puma Mens Emergence Running Shoe,4,Good shoes but is is not good as its price overall good  and if you want to buy then go with your regular fittings
447,Puma Mens Emergence Running Shoe,3,"Everything is good except the in-space, it takes lot of time to wear your shoes"
448,Puma Mens Emergence Running Shoe,5,The best thing in these shoes is their grip.And the smooth shoe gives you comfort too.
449,Puma Mens Emergence Running Shoe,5,-
450,Puma Mens Emergence Running Shoe,5,"Premium quality, lightweight and comfortable."
451,Puma Mens Emergence Running Shoe,5,"I'm quite happy with the quality of the shoes. Worth the price, nice and comfy. The shoes perfectly matched the description."
452,Puma Mens Emergence Running Shoe,4,Order a size larger than your current shoe size(UK)
453,Puma Mens Emergence Running Shoe,5,The shoes is actually light weight and very comfortable and best value for money........ writing the review after using for a month
454,Puma Mens Emergence Running Shoe,4,I like the product 👍
455,Puma Mens Emergence Running Shoe,5,Good product this is comfortable and good looking shoes.
456,Puma Mens Emergence Running Shoe,5,Best product best price best brand best seller
457,Puma Mens Emergence Running Shoe,4,Nice looks grt
458,Puma Mens Emergence Running Shoe,4,Niceeee
459,Puma Mens Emergence Running Shoe,5,Is good
460,Puma Mens Emergence Running Shoe,5,Amzing product loved the comfort and overall quality worth the money
461,Puma Mens Emergence Running Shoe,4,Very good product with great price 👌🤘🔥🔥🔥
462,Puma Mens Emergence Running Shoe,5,Perfect fit.. excellent comfort..
463,Puma Mens Emergence Running Shoe,5,Fit quality design are excellent but the cost can be reduced
464,Puma Mens Emergence Running Shoe,5,"using this shoe from last 7 month.. Result amazing as expected., wonderful brand with wonderful look👍"
465,Puma Mens Emergence Running Shoe,5,"The product will hesitate you while wearing, but after wearing you'll feel awesome with your feet , so it's a good shoes"
466,Puma Mens Emergence Running Shoe,5,Super foam at the bottom
467,Puma Mens Emergence Running Shoe,5,Excellent
468,Puma Mens Emergence Running Shoe,2,"Shoes were fine in the first 2-3 weeks. But the bottom grip of the shoes was very bad. On slippery floor , these shoes are not at all effective. Ive been a victim of it multiple times."
469,Puma Mens Emergence Running Shoe,4,Stylish and comfortable
470,Puma Mens Emergence Running Shoe,3,Ok
471,Puma Mens Emergence Running Shoe,5,Good shoes and fits as expected
472,Puma Mens Emergence Running Shoe,5,Product is very good but Rs ... Is more
473,Puma Mens Emergence Running Shoe,5,Thankyou puma.! It is an Awesome comfortable genuine stylish product from puma.!! Looks very nice . just love it.😃
474,Puma Mens Emergence Running Shoe,5,High quality material
475,Puma Mens Emergence Running Shoe,5,Expectations met.
476,Puma Mens Emergence Running Shoe,5,Really good
477,Puma Mens Emergence Running Shoe,5,Too good
478,Puma Mens Emergence Running Shoe,5,Quality is good
479,Puma Mens Emergence Running Shoe,3,OK ok
480,Puma Mens Emergence Running Shoe,5,Please buy this must buy
481,Puma Mens Emergence Running Shoe,5,Nice product...
482,Puma Mens Emergence Running Shoe,5,Great
483,Puma Mens Emergence Running Shoe,5,Good
484,Puma Mens Emergence Running Shoe,1,worn out too soon...!!
485,Puma Mens Emergence Running Shoe,5,Truly an amazing shoe by Puma. I really loved it!!
486,Puma Mens Emergence Running Shoe,2,Poor quality not as expected
487,Puma Mens Emergence Running Shoe,5,Good product
488,Puma Mens Emergence Running Shoe,5,Nice product
489,Puma Mens Emergence Running Shoe,5,Good
490,Puma Mens Emergence Running Shoe,5,Superb shoes.go for it frnds
491,Puma Mens Emergence Running Shoe,5,Received different color
492,Puma Mens Emergence Running Shoe,1,We can’t able to insert the foot in
493,Puma Mens Emergence Running Shoe,5,Amazing fit
494,Puma Mens Emergence Running Shoe,5,Perfect.
